id,loan_amnt,term,int_rate,installment,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,total_pymnt
656964,4800, 36 months,5.79%,145.57,MORTGAGE,22800,Source Verified,Jan-11,Fully Paid,other,5240.556225
651942,17500, 36 months,11.11%,573.84,OWN,38000,Verified,Jan-11,Fully Paid,debt_consolidation,20659.30474
654689,10000, 36 months,10.37%,324.42,RENT,55000,Not Verified,Jan-11,Fully Paid,debt_consolidation,10632.75209
656877,9250, 60 months,16.40%,226.92,MORTGAGE,36000,Source Verified,Jan-11,Fully Paid,debt_consolidation,10221.80468
656099,4800, 36 months,13.06%,161.87,MORTGAGE,36000,Source Verified,Jan-11,Fully Paid,debt_consolidation,5716.724858
655601,8500, 36 months,9.63%,272.8,MORTGAGE,55000,Verified,Jan-11,Fully Paid,credit_card,9821.775659
656846,7000, 36 months,9.63%,224.66,MORTGAGE,66000,Verified,Jan-11,Fully Paid,car,8088.561276
651893,10000, 36 months,10.37%,324.42,MORTGAGE,68000,Source Verified,Jan-11,Charged Off,debt_consolidation,10047.41
656792,12000, 36 months,7.29%,372.12,RENT,75000,Verified,Feb-11,Fully Paid,small_business,13396.45625
656790,11000, 60 months,14.91%,261.17,RENT,60000,Verified,Jan-11,Charged Off,debt_consolidation,5440.99
655764,20000, 36 months,13.06%,674.46,RENT,80000,Verified,Jan-11,Fully Paid,debt_consolidation,23821.70321
656660,5000, 36 months,6.92%,154.21,RENT,12000,Source Verified,Jan-11,Fully Paid,other,5355.146364
656652,20000, 36 months,15.28%,696.06,MORTGAGE,120000,Verified,Jan-11,Fully Paid,debt_consolidation,25032.26373
656642,20000, 60 months,16.40%,490.63,OWN,65000,Source Verified,Jan-11,Charged Off,debt_consolidation,978.9
651566,7000, 36 months,12.68%,234.79,RENT,35000,Source Verified,Jan-11,Fully Paid,debt_consolidation,8452.499236
655043,6000, 36 months,7.66%,187.08,RENT,72000,Not Verified,Jan-11,Fully Paid,major_purchase,6718.390244
656520,25000, 36 months,10.74%,815.4,MORTGAGE,140000,Source Verified,Jan-11,Fully Paid,debt_consolidation,28891.58134
656522,10000, 36 months,12.68%,335.41,RENT,44000,Verified,Jan-11,Fully Paid,debt_consolidation,11927.18633
656487,18000, 36 months,13.80%,613.46,MORTGAGE,53000,Not Verified,Jan-11,Fully Paid,debt_consolidation,22085.6995
656423,11000, 60 months,13.06%,250.63,MORTGAGE,84000,Not Verified,Jan-11,Fully Paid,debt_consolidation,15037.12001
656300,8000, 60 months,15.65%,193.06,RENT,60000,Verified,Jan-11,Charged Off,debt_consolidation,1539.12
655520,6000, 60 months,16.77%,148.38,MORTGAGE,54996,Not Verified,Jan-11,Fully Paid,other,8828.430005
656308,12000, 36 months,12.68%,402.49,RENT,46000,Verified,Jan-11,Fully Paid,debt_consolidation,14221.34158
655887,14500, 36 months,7.29%,449.65,OWN,44000,Source Verified,Jan-11,Fully Paid,debt_consolidation,16187.42414
654046,20000, 36 months,14.54%,688.81,MORTGAGE,114996,Verified,Jan-11,Fully Paid,debt_consolidation,24797.48085
656171,20000, 36 months,15.65%,699.69,MORTGAGE,115000,Verified,Jan-11,Fully Paid,debt_consolidation,25100.82025
656319,8000, 36 months,5.79%,242.62,OWN,26400,Source Verified,Jan-11,Fully Paid,car,8734.246865
656273,10000, 60 months,18.99%,259.36,RENT,38088,Source Verified,Jan-11,Charged Off,debt_consolidation,8662.65
656304,10000, 60 months,13.43%,229.74,MORTGAGE,76300,Verified,Jan-11,Fully Paid,credit_card,12785.41246
656302,7750, 36 months,10.00%,250.08,MORTGAGE,62000,Verified,Jan-11,Fully Paid,debt_consolidation,8946.258731
656292,6000, 36 months,6.92%,185.05,MORTGAGE,34000,Source Verified,Jan-11,Fully Paid,debt_consolidation,6662.41686
656009,14000, 60 months,13.06%,318.98,MORTGAGE,155004,Not Verified,Jan-11,Charged Off,debt_consolidation,1609.89
656269,10750, 36 months,5.79%,326.02,MORTGAGE,53742,Verified,Jan-11,Fully Paid,debt_consolidation,11736.77039
656055,7500, 60 months,14.91%,178.08,RENT,58500,Not Verified,Jan-11,Charged Off,debt_consolidation,5519.43
645962,14600, 60 months,15.65%,352.34,MORTGAGE,65000,Source Verified,Jan-11,Fully Paid,debt_consolidation,15543.73904
656251,15000, 36 months,12.68%,503.11,RENT,72000,Not Verified,Jan-11,Fully Paid,debt_consolidation,18060.80203
654844,8000, 60 months,16.77%,197.84,MORTGAGE,99996,Source Verified,Jan-11,Fully Paid,other,11610.42
656227,6000, 36 months,14.54%,206.65,MORTGAGE,55777,Source Verified,Jan-11,Fully Paid,debt_consolidation,7439.30092
656213,12000, 60 months,11.11%,261.57,MORTGAGE,101000,Source Verified,Jan-11,Fully Paid,debt_consolidation,15344.29125
656202,16800, 60 months,13.43%,385.96,MORTGAGE,70000,Source Verified,Jan-11,Fully Paid,debt_consolidation,22684.37995
656207,10000, 60 months,14.91%,237.43,MORTGAGE,65000,Not Verified,Jan-11,Fully Paid,debt_consolidation,14041.29846
656215,5000, 36 months,7.29%,155.05,RENT,58800,Source Verified,Jan-11,Fully Paid,medical,5355.632038
656165,10000, 60 months,15.65%,241.33,MORTGAGE,95000,Verified,Jan-11,Fully Paid,debt_consolidation,12589.35288
656157,7000, 60 months,13.43%,160.82,MORTGAGE,47138,Not Verified,Jan-11,Charged Off,debt_consolidation,4764.4
656144,13600, 36 months,7.29%,421.74,RENT,70000,Source Verified,Jan-11,Fully Paid,wedding,14761.57385
656137,10000, 36 months,14.54%,344.41,RENT,80000,Source Verified,Jan-11,Fully Paid,wedding,10782.45586
656096,10000, 36 months,5.42%,301.6,MORTGAGE,42179.04,Source Verified,Jan-11,Fully Paid,debt_consolidation,10858.5233
656057,13000, 36 months,7.66%,405.34,RENT,66000,Verified,Jan-11,Charged Off,small_business,3707.11
656053,10000, 36 months,7.29%,310.1,RENT,46200,Verified,Jan-11,Fully Paid,small_business,10727.84636
656039,16000, 36 months,10.37%,519.06,MORTGAGE,120000,Verified,Jan-11,Fully Paid,home_improvement,16534.43304
656013,12000, 60 months,10.74%,259.36,RENT,42000,Source Verified,Jan-11,Fully Paid,debt_consolidation,14578.52488
656002,7000, 36 months,7.66%,218.26,RENT,115200,Source Verified,Jan-11,Fully Paid,credit_card,7849.148533
654709,5500, 36 months,10.37%,178.43,MORTGAGE,1.00E+05,Verified,Jan-11,Fully Paid,debt_consolidation,6382.145773
655990,12500, 36 months,7.29%,387.63,RENT,50000,Verified,Jan-11,Fully Paid,debt_consolidation,13408.51307
655940,4000, 36 months,10.00%,129.07,RENT,41000,Source Verified,Jan-11,Fully Paid,debt_consolidation,4646.865063
655892,6450, 36 months,10.37%,209.25,MORTGAGE,126000,Not Verified,Jan-11,Fully Paid,debt_consolidation,7299.18398
655893,5000, 36 months,7.29%,155.05,MORTGAGE,64000,Not Verified,Jan-11,Fully Paid,moving,5269.276437
654518,4000, 60 months,13.80%,92.66,RENT,50000,Source Verified,Jan-11,Charged Off,debt_consolidation,2289.75
655822,7000, 60 months,14.17%,163.5,RENT,84000,Not Verified,Jan-11,Fully Paid,car,9805.300004
655752,25000, 60 months,17.14%,623.2,RENT,45000,Verified,Jan-11,Fully Paid,debt_consolidation,37391.81
655691,20000, 36 months,10.74%,652.32,OWN,54000,Source Verified,Jan-11,Charged Off,major_purchase,10852.82
655674,5000, 36 months,10.74%,163.08,RENT,30000,Source Verified,Jan-11,Fully Paid,debt_consolidation,5624.103584
655675,10000, 36 months,5.42%,301.6,MORTGAGE,75000,Verified,Jan-11,Fully Paid,major_purchase,10432.3011
652280,12000, 36 months,6.92%,370.09,RENT,61000,Not Verified,Jan-11,Fully Paid,debt_consolidation,13186.41172
638959,8000, 36 months,5.42%,241.28,MORTGAGE,35000,Source Verified,Jan-11,Fully Paid,debt_consolidation,8366.615051
655197,5525, 36 months,12.68%,185.31,RENT,56004,Not Verified,Jan-11,Fully Paid,other,6671.595339
655604,20000, 36 months,17.51%,718.15,MORTGAGE,80600,Source Verified,Jan-11,Fully Paid,debt_consolidation,23070.85799
636114,6900, 60 months,10.37%,147.87,RENT,29000,Source Verified,Jan-11,Fully Paid,debt_consolidation,7133.988495
655383,15250, 36 months,9.63%,489.43,MORTGAGE,52500,Verified,Jan-11,Fully Paid,debt_consolidation,17619.89057
655533,15000, 60 months,14.91%,356.15,RENT,38500,Source Verified,Jan-11,Fully Paid,debt_consolidation,20436.69682
654907,12200, 36 months,7.29%,378.33,MORTGAGE,86400,Verified,Jan-11,Fully Paid,credit_card,13585.70312
654177,17500, 60 months,14.91%,415.5,RENT,39996,Source Verified,Jan-11,Fully Paid,debt_consolidation,24929.79204
655392,5000, 36 months,7.66%,155.9,RENT,108000,Verified,Jan-11,Fully Paid,credit_card,5613.21546
655306,10000, 36 months,10.00%,322.68,RENT,32400,Source Verified,Jan-11,Fully Paid,small_business,11611.62122
655370,3500, 36 months,9.63%,112.33,RENT,63816,Source Verified,Jan-11,Fully Paid,renewable_energy,3658.279781
655357,20000, 36 months,11.11%,655.82,MORTGAGE,96000,Source Verified,Jan-11,Fully Paid,home_improvement,23346.17124
624702,7000, 36 months,5.42%,211.12,MORTGAGE,50000,Not Verified,Jan-11,Fully Paid,major_purchase,7548.868935
655334,5000, 36 months,7.66%,155.9,RENT,29730,Source Verified,Jan-11,Fully Paid,debt_consolidation,5510.661288
655284,8000, 36 months,12.68%,268.33,MORTGAGE,98400,Not Verified,Jan-11,Fully Paid,debt_consolidation,9480.786296
655264,11000, 60 months,10.74%,237.75,MORTGAGE,76000,Verified,Jan-11,Fully Paid,credit_card,13526.45465
646043,10000, 36 months,5.79%,303.27,RENT,60000,Source Verified,Jan-11,Fully Paid,debt_consolidation,10839.32138
654672,8000, 60 months,16.40%,196.25,RENT,47496,Verified,Jan-11,Fully Paid,debt_consolidation,11774.89014
655164,7000, 60 months,13.43%,160.82,RENT,40000,Source Verified,Jan-11,Fully Paid,debt_consolidation,9649.560501
653721,8000, 36 months,7.29%,248.08,MORTGAGE,27360,Not Verified,Jan-11,Fully Paid,debt_consolidation,8834.481789
644409,10000, 36 months,7.66%,311.8,RENT,38000,Not Verified,Jan-11,Fully Paid,credit_card,11225.46031
655115,4000, 60 months,13.43%,91.9,RENT,35004,Source Verified,Jan-11,Charged Off,debt_consolidation,449.2
655057,10000, 36 months,6.92%,308.41,OWN,24000,Not Verified,Jan-11,Fully Paid,debt_consolidation,11103.31008
655063,21000, 36 months,10.74%,684.94,MORTGAGE,135000,Verified,Jan-11,Fully Paid,credit_card,24269.5393
655000,20000, 60 months,16.02%,486.58,OWN,60000,Verified,Jan-11,Fully Paid,debt_consolidation,23001.65434
640372,20000, 36 months,14.54%,688.81,MORTGAGE,120000,Verified,Jan-11,Charged Off,credit_card,16130.52
655023,13750, 36 months,6.92%,424.06,OWN,33716,Source Verified,Jan-11,Fully Paid,home_improvement,15017.52736
655016,4200, 60 months,14.17%,98.1,RENT,68000,Source Verified,Jan-11,Fully Paid,vacation,5885.758592
654995,3200, 36 months,11.11%,104.94,MORTGAGE,62496,Verified,Jan-11,Fully Paid,other,3568.227624
654916,5500, 36 months,14.54%,189.43,RENT,33000,Verified,Jan-11,Fully Paid,other,6819.290684
654915,22000, 60 months,16.02%,535.24,MORTGAGE,37200,Verified,Jan-11,Fully Paid,car,25046.0675
654898,14000, 36 months,10.37%,454.18,RENT,57600,Source Verified,Jan-11,Charged Off,debt_consolidation,14457.37
654859,10000, 60 months,19.36%,261.4,MORTGAGE,65000,Not Verified,Jan-11,Charged Off,debt_consolidation,5401.34
654824,18000, 36 months,11.11%,590.24,MORTGAGE,95000,Source Verified,Jan-11,Fully Paid,debt_consolidation,18168.66
654813,4000, 60 months,13.43%,91.9,RENT,18720,Not Verified,Jan-11,Fully Paid,moving,5390.69
654789,8000, 36 months,9.63%,256.76,RENT,60000,Verified,Jan-11,Fully Paid,credit_card,8361.788242
654777,7000, 36 months,10.74%,228.32,RENT,75000,Verified,Jan-11,Fully Paid,other,7241.780345
654686,20000, 36 months,12.68%,670.81,RENT,62400,Verified,Jan-11,Fully Paid,debt_consolidation,23957.17615
654773,12000, 36 months,10.00%,387.21,MORTGAGE,80000,Verified,Jan-11,Fully Paid,credit_card,13589.98066
650945,22750, 60 months,17.14%,567.12,RENT,51000,Verified,Jan-11,Fully Paid,debt_consolidation,31347.42057
654769,20000, 36 months,6.54%,613.35,MORTGAGE,109000,Verified,Jan-11,Fully Paid,home_improvement,21988.81651
654352,12000, 36 months,10.37%,389.3,MORTGAGE,70000,Not Verified,Jan-11,Fully Paid,debt_consolidation,14016.11814
654707,14000, 36 months,10.37%,454.18,MORTGAGE,40000,Verified,Jan-11,Charged Off,small_business,4577.5
652490,5525, 36 months,11.11%,181.17,MORTGAGE,46800,Not Verified,Jan-11,Fully Paid,car,5576.72
646519,15000, 60 months,13.06%,341.76,MORTGAGE,68000,Verified,Jan-11,Charged Off,debt_consolidation,17771.52
654677,13000, 60 months,10.74%,280.97,MORTGAGE,72000,Not Verified,Jan-11,Fully Paid,other,16259.52141
654571,20400, 36 months,13.06%,687.95,RENT,69996,Verified,Jan-11,Fully Paid,debt_consolidation,23026.30579
645757,14400, 60 months,10.37%,308.59,OWN,30000,Source Verified,Jan-11,Fully Paid,debt_consolidation,18532.21999
654564,9000, 60 months,10.37%,192.87,RENT,48000,Verified,Jan-11,Fully Paid,debt_consolidation,10522.48659
651219,25000, 60 months,16.02%,608.22,RENT,98004,Verified,Jan-11,Fully Paid,house,26402.6625
654557,4000, 36 months,6.92%,123.37,MORTGAGE,70000,Verified,Jan-11,Fully Paid,home_improvement,4441.732168
648582,20000, 36 months,11.11%,655.82,MORTGAGE,85000,Verified,Jan-11,Fully Paid,debt_consolidation,20543.14355
654528,10000, 60 months,10.37%,214.3,RENT,54000,Source Verified,Jan-11,Fully Paid,debt_consolidation,11312.09132
654505,10000, 36 months,10.00%,322.68,RENT,65000,Verified,Jan-11,Fully Paid,debt_consolidation,11617.61246
654488,10000, 36 months,10.74%,326.16,MORTGAGE,1.00E+05,Source Verified,Jan-11,Fully Paid,credit_card,11614.6795
654479,12000, 36 months,7.29%,372.12,MORTGAGE,140000,Source Verified,Jan-11,Fully Paid,debt_consolidation,13396.69847
654411,14000, 60 months,13.06%,318.98,MORTGAGE,80004,Verified,Jan-11,Charged Off,debt_consolidation,2551.77
653494,6000, 36 months,7.66%,187.08,RENT,37000,Source Verified,Jan-11,Fully Paid,credit_card,6735.749753
654382,25000, 36 months,17.88%,902.31,MORTGAGE,330000,Verified,Jan-11,Fully Paid,debt_consolidation,32485.57716
642940,5000, 36 months,5.42%,150.8,RENT,27000,Source Verified,Feb-11,Fully Paid,other,5429.469433
654310,9600, 60 months,10.74%,207.49,OWN,33000,Verified,Feb-11,Charged Off,debt_consolidation,1672.51
654313,25000, 36 months,13.43%,847.54,MORTGAGE,79000,Source Verified,Jan-11,Charged Off,credit_card,15285.25
652997,6000, 36 months,6.92%,185.05,MORTGAGE,75000,Source Verified,Jan-11,Fully Paid,other,6349.986087
654284,4500, 36 months,13.43%,152.56,RENT,65000,Source Verified,Jan-11,Fully Paid,debt_consolidation,5458.028281
646094,15000, 60 months,16.77%,370.94,RENT,50000,Source Verified,Jan-11,Fully Paid,credit_card,16418.91715
650671,16000, 36 months,13.06%,539.57,RENT,72000,Source Verified,Jan-11,Fully Paid,major_purchase,19171.30095
654239,10000, 36 months,16.40%,353.55,MORTGAGE,100400,Verified,Jan-11,Fully Paid,small_business,10678.47074
651651,8000, 60 months,10.00%,169.98,OWN,16800,Verified,Jan-11,Fully Paid,medical,9557.042743
654190,23000, 36 months,12.68%,771.43,MORTGAGE,84000,Verified,Jan-11,Fully Paid,debt_consolidation,24981.30743
646994,6000, 60 months,16.02%,145.98,MORTGAGE,91000,Not Verified,Jan-11,Charged Off,debt_consolidation,3624.62
654105,4000, 36 months,7.29%,124.04,RENT,20000,Source Verified,Jan-11,Fully Paid,debt_consolidation,4465.598791
645928,8000, 36 months,5.79%,242.62,RENT,51000,Source Verified,Jan-11,Fully Paid,debt_consolidation,8734.290128
654179,25000, 36 months,10.74%,815.4,MORTGAGE,130000,Verified,Jan-11,Fully Paid,debt_consolidation,27482.14584
654161,15000, 60 months,13.43%,344.61,MORTGAGE,56000,Verified,Jan-11,Fully Paid,credit_card,20636.15002
654150,15000, 36 months,15.28%,522.04,OWN,120000,Verified,Jan-11,Fully Paid,home_improvement,15739.38343
644052,6000, 36 months,5.42%,180.96,MORTGAGE,44000,Source Verified,Jan-11,Fully Paid,debt_consolidation,6515.419659
654110,6000, 36 months,5.42%,180.96,RENT,54000,Not Verified,Jan-11,Fully Paid,major_purchase,6515.355375
654082,20000, 36 months,10.37%,648.83,MORTGAGE,165000,Verified,Jan-11,Fully Paid,credit_card,22102.71874
654093,10500, 60 months,11.11%,228.88,OWN,36168,Not Verified,Jan-11,Fully Paid,debt_consolidation,11064.76238
649691,10500, 36 months,9.63%,336.99,RENT,75000,Source Verified,Jan-11,Fully Paid,debt_consolidation,10962.62689
654087,8400, 60 months,15.28%,201.08,MORTGAGE,28303.19,Source Verified,Jan-11,Fully Paid,credit_card,11661.22402
654063,25000, 60 months,15.65%,603.32,MORTGAGE,105000,Verified,Jan-11,Fully Paid,credit_card,34693.18651
654081,1500, 36 months,9.63%,48.15,MORTGAGE,35000,Source Verified,Jan-11,Fully Paid,home_improvement,1657.392963
652367,25000, 36 months,14.54%,861.02,MORTGAGE,88000,Verified,Jan-11,Fully Paid,debt_consolidation,30996.85556
654045,8000, 36 months,6.92%,246.73,MORTGAGE,65416,Not Verified,Jan-11,Fully Paid,debt_consolidation,8883.052089
654043,1000, 36 months,7.29%,31.01,OWN,33240,Source Verified,Feb-11,Charged Off,debt_consolidation,92.73
644119,5500, 36 months,10.74%,179.39,MORTGAGE,60000,Not Verified,Jan-11,Fully Paid,credit_card,6171.080111
651084,12000, 60 months,15.65%,289.59,MORTGAGE,45000,Not Verified,Jan-11,Charged Off,credit_card,7703.01
652611,25000, 60 months,17.14%,623.2,RENT,105000,Verified,Jan-11,Fully Paid,debt_consolidation,36542.25
652604,4000, 36 months,14.54%,137.77,RENT,42000,Not Verified,Jan-11,Fully Paid,credit_card,4959.499579
653968,5000, 60 months,16.77%,123.65,MORTGAGE,70000,Verified,Jan-11,Fully Paid,small_business,7418.569244
653959,10000, 36 months,10.37%,324.42,RENT,43200,Source Verified,Jan-11,Charged Off,debt_consolidation,5707.23
653933,10000, 60 months,18.62%,257.32,MORTGAGE,140000,Not Verified,Jan-11,Fully Paid,credit_card,15439.11117
653939,12000, 60 months,18.25%,306.36,MORTGAGE,60000,Not Verified,Jan-11,Charged Off,debt_consolidation,16243.32
653476,5400, 36 months,5.42%,162.87,OWN,22296,Not Verified,Jan-11,Fully Paid,other,5816.130903
653914,20000, 36 months,9.25%,638.33,RENT,92407,Verified,Jan-11,Fully Paid,medical,20594.20547
652593,25000, 36 months,20.11%,930.5,MORTGAGE,130000,Verified,Jan-11,Fully Paid,small_business,33499.77177
653841,10000, 36 months,7.29%,310.1,RENT,81996,Not Verified,Jan-11,Fully Paid,debt_consolidation,11163.85089
653852,14000, 60 months,12.68%,316.26,MORTGAGE,42500,Not Verified,Jan-11,Fully Paid,debt_consolidation,18975.12759
653843,12000, 36 months,11.11%,393.5,RENT,39000,Not Verified,Jan-11,Fully Paid,debt_consolidation,14166.53601
653823,12000, 36 months,16.40%,424.26,MORTGAGE,93000,Verified,Jan-11,Fully Paid,debt_consolidation,14063.47425
653204,14000, 36 months,13.80%,477.13,RENT,65000,Not Verified,Jan-11,Charged Off,small_business,6226.12
639472,10000, 36 months,9.63%,320.94,RENT,43000,Not Verified,Jan-11,Fully Paid,credit_card,11090.7182
648667,3600, 36 months,14.91%,124.64,RENT,90000,Verified,Jan-11,Fully Paid,moving,4486.931455
653781,8000, 36 months,7.29%,248.08,RENT,19800,Verified,Jan-11,Fully Paid,credit_card,8931.265554
474796,8000, 60 months,11.11%,174.38,MORTGAGE,37000,Source Verified,Jan-11,Fully Paid,credit_card,10462.68595
652433,10000, 36 months,13.80%,340.81,RENT,48000,Source Verified,Jan-11,Fully Paid,debt_consolidation,12269.24208
652958,12000, 36 months,7.66%,374.16,MORTGAGE,63000,Source Verified,Jan-11,Fully Paid,debt_consolidation,13342.54651
653751,13000, 36 months,6.92%,400.93,RENT,37000,Source Verified,Jan-11,Fully Paid,debt_consolidation,14426.566
653166,5000, 36 months,12.68%,167.71,MORTGAGE,35000,Source Verified,Jan-11,Fully Paid,major_purchase,5437.800879
653727,3500, 36 months,5.42%,105.56,MORTGAGE,57550,Not Verified,Jan-11,Fully Paid,car,3800.72197
653735,6000, 60 months,11.11%,130.79,RENT,31200,Source Verified,Jan-11,Charged Off,debt_consolidation,391.66
653722,5000, 36 months,14.54%,172.21,RENT,36000,Source Verified,Jan-11,Charged Off,other,1393.23
647869,7000, 36 months,10.00%,225.88,MORTGAGE,29500,Source Verified,Jan-11,Charged Off,credit_card,1574.86
653657,11200, 60 months,14.91%,265.92,RENT,70000,Source Verified,Jan-11,Fully Paid,debt_consolidation,15152.25002
653662,7000, 36 months,6.92%,215.89,RENT,28608,Verified,Jan-11,Fully Paid,credit_card,7705.931888
